INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,DISTRICT,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,STREET
I182060051,3831,Motor Vehicle Accident Response,D4,29-07-2018 21:30,2018,7,Sunday,BEACON ST
I182060050,3811,Motor Vehicle Accident Response,C6,26-06-2018 08:45,2018,6,Tuesday,
I182060049,3410,Towed,D4,30-07-2018 07:18,2018,7,Monday,RUTLAND ST
I182060048,3006,Medical Assistance,B3,30-07-2018 08:25,2018,7,Monday,WHEATLAND AVE
I182060047,3831,Motor Vehicle Accident Response,B3,30-07-2018 09:02,2018,7,Monday,WILLOWWOOD ST
I182060046,3501,Missing Person Reported,D14,13-07-2018 09:00,2018,7,Friday,STRATHMORE RD
I182060044,1106,Confidence Games,A1,29-07-2018 21:10,2018,7,Sunday,STUART ST
I182060043,2629,Harassment,B3,30-07-2018 08:32,2018,7,Monday,EVELYN ST
I182060042,614,Larceny From Motor Vehicle,A7,30-07-2018 08:08,2018,7,Monday,FRANKFORT ST
I182060041,619,Larceny,C11,30-07-2018 07:18,2018,7,Monday,GENEVA AVE
I182060040,3831,Motor Vehicle Accident Response,B2,30-07-2018 07:34,2018,7,Monday,COLUMBIA RD
I182060039,3820,Motor Vehicle Accident Response,D14,30-07-2018 07:46,2018,7,Monday,CAMBRIDGE ST
I182060038,3007,Medical Assistance,B3,30-07-2018 05:55,2018,7,Monday,WESTMORE RD
I182060037,3001,Medical Assistance,A1,29-07-2018 20:00,2018,7,Sunday,SCHOOL ST
I182060036,3831,Motor Vehicle Accident Response,C11,30-07-2018 06:30,2018,7,Monday,DORCHESTER AVE
I182060035,3502,Missing Person Located,E18,29-07-2018 12:00,2018,7,Sunday,GREENWOOD CIR
I182060034,3001,Medical Assistance,B3,30-07-2018 04:45,2018,7,Monday,BLUE HILL AVE
I182060033,3114,Investigate Property,C11,30-07-2018 06:17,2018,7,Monday,WASHINGTON ST
I182060032,3112,Landlord/Tenant Disputes,E18,30-07-2018 06:42,2018,7,Monday,RALDNE RD
I182060031,614,Larceny From Motor Vehicle,C6,29-07-2018 21:30,2018,7,Sunday,MOUNT VERNON ST
I182060030,3115,Investigate Person,D4,30-07-2018 05:17,2018,7,Monday,
I182060029,724,Auto Theft,A7,29-07-2018 18:00,2018,7,Sunday,CONDOR ST
I182060027,3115,Investigate Person,B3,30-07-2018 05:20,2018,7,Monday,NORFOLK ST
I182060024,1402,Vandalism,B3,30-07-2018 03:50,2018,7,Monday,RIVER ST
I182060023,2662,Ballistics,C11,30-07-2018 03:53,2018,7,Monday,HOMES AVE
I182060022,2005,Offenses Against Child / Family,B3,29-07-2018 18:00,2018,7,Sunday,RIPLEY RD
I182060021,617,Larceny,A1,30-07-2018 03:14,2018,7,Monday,BOWKER ST
I182060020,616,Larceny,A1,30-07-2018 03:13,2018,7,Monday,NASHUA ST
I182060019,1106,Confidence Games,D4,30-07-2018 01:32,2018,7,Monday,BERKELEY ST
I182060018,802,Simple Assault,A1,30-07-2018 01:15,2018,7,Monday,INDIA ST
I182060017,724,Auto Theft,D4,30-07-2018 02:01,2018,7,Monday,QUEENSBERRY ST
I182060017,727,Auto Theft,D4,30-07-2018 02:01,2018,7,Monday,QUEENSBERRY ST
I182060015,1402,Vandalism,C11,29-07-2018 11:00,2018,7,Sunday,VICTORY RD
I182060013,614,Larceny From Motor Vehicle,C11,30-07-2018 00:20,2018,7,Monday,E COTTAGE ST
I182060011,612,Larceny,C11,30-07-2018 01:37,2018,7,Monday,BOWDOIN ST
I182060010,3410,Towed,C6,30-07-2018 00:53,2018,7,Monday,NEWMARKET SQ
I182060009,802,Simple Assault,A1,30-07-2018 01:20,2018,7,Monday,STATE ST
I182060008,2900,Other,B3,30-07-2018 01:31,2018,7,Monday,HARVARD ST
I182060008,2907,Violations,B3,30-07-2018 01:31,2018,7,Monday,HARVARD ST
I182060007,1849,Drug Violation,B2,30-07-2018 01:32,2018,7,Monday,HARRISON AVE
I182060007,2907,Violations,B2,30-07-2018 01:32,2018,7,Monday,HARRISON AVE
I182060006,802,Simple Assault,C6,29-07-2018 23:10,2018,7,Sunday,SOUTHAMPTON ST
I182060006,2610,Other,C6,29-07-2018 23:10,2018,7,Sunday,SOUTHAMPTON ST
I182060005,3501,Missing Person Reported,B3,29-07-2018 16:00,2018,7,Sunday,REXFORD ST
I182060005,3502,Missing Person Located,B3,29-07-2018 16:00,2018,7,Sunday,REXFORD ST
I182060004,615,Larceny From Motor Vehicle,B3,28-07-2018 14:00,2018,7,Saturday,AMES ST
I182060003,3114,Investigate Property,C11,30-07-2018 00:32,2018,7,Monday,FAULKNER CIR
I182060002,1402,Vandalism,B2,29-07-2018 21:15,2018,7,Sunday,MORELAND ST
I182060001,423,Aggravated Assault,B2,30-07-2018 00:10,2018,7,Monday,BLUE HILL AVE
I182060001,3831,Motor Vehicle Accident Response,B2,30-07-2018 00:10,2018,7,Monday,BLUE HILL AVE
I182060000,3301,Verbal Disputes,C11,30-07-2018 00:25,2018,7,Monday,SANTUIT ST
I182059998,1830,Drug Violation,E18,30-07-2018 00:03,2018,7,Monday,BYRD AVE
I182059997,617,Larceny,A15,29-07-2018 23:33,2018,7,Sunday,MAIN ST
I182059997,1402,Vandalism,A15,29-07-2018 23:33,2018,7,Sunday,MAIN ST
I182059995,3115,Investigate Person,C6,29-07-2018 23:15,2018,7,Sunday,RAWSON ST
I182059994,619,Larceny,A1,29-07-2018 23:16,2018,7,Sunday,CITY HALL PLZ
I182059994,802,Simple Assault,A1,29-07-2018 23:16,2018,7,Sunday,CITY HALL PLZ
I182059991,619,Larceny,E13,29-07-2018 22:00,2018,7,Sunday,CENTRE ST
I182059990,3301,Verbal Disputes,B2,29-07-2018 22:38,2018,7,Sunday,NORMANDY ST
I182059989,3802,Motor Vehicle Accident Response,B2,29-07-2018 22:30,2018,7,Sunday,STANWOOD ST
I182059988,3301,Verbal Disputes,B3,29-07-2018 22:34,2018,7,Sunday,DONALD RD
I182059985,3301,Verbal Disputes,C11,29-07-2018 22:06,2018,7,Sunday,COLUMBIA RD
I182059983,3115,Investigate Person,D4,29-07-2018 21:29,2018,7,Sunday,LANSDOWNE ST
I182059982,3115,Investigate Person,A7,29-07-2018 21:32,2018,7,Sunday,MAVERICK SQ
I182059981,423,Aggravated Assault,D4,29-07-2018 16:49,2018,7,Sunday,IPSWICH ST
I182059980,423,Aggravated Assault,B2,29-07-2018 21:19,2018,7,Sunday,CEYLON ST
I182059978,2647,Other,C11,29-07-2018 20:56,2018,7,Sunday,COLUMBIA RD
I182059977,3115,Investigate Person,B3,29-07-2018 21:37,2018,7,Sunday,OLD RD
I182059976,3830,Motor Vehicle Accident Response,A7,29-07-2018 21:11,2018,7,Sunday,BENNINGTON ST
I182059974,3201,Property Lost,D14,29-07-2018 17:00,2018,7,Sunday,KELTON ST
I182059973,3125,Warrant Arrests,A1,29-07-2018 21:08,2018,7,Sunday,STUART ST
I182059973,413,Aggravated Assault,A1,29-07-2018 21:08,2018,7,Sunday,STUART ST
I182059971,3201,Property Lost,D4,29-07-2018 21:22,2018,7,Sunday,COMMONWEALTH AVE
I182059970,1102,Fraud,B3,1/4/2018 9:00,2018,4,Sunday,STANDARD ST
I182059967,3207,Property Found,A1,29-07-2018 20:20,2018,7,Sunday,WASHINGTON ST
I182059966,3831,Motor Vehicle Accident Response,A7,29-07-2018 20:20,2018,7,Sunday,BORDER ST
I182059965,3502,Missing Person Located,B2,29-07-2018 20:33,2018,7,Sunday,DUDLEY ST
I182059963,3301,Verbal Disputes,C11,29-07-2018 19:37,2018,7,Sunday,HALLET ST
I182059962,3006,Medical Assistance,A1,29-07-2018 16:08,2018,7,Sunday,BOWDOIN ST
I182059962,3410,Towed,A1,29-07-2018 16:08,2018,7,Sunday,BOWDOIN ST
I182059961,413,Aggravated Assault,B2,29-07-2018 20:38,2018,7,Sunday,COLUMBIA RD
I182059961,2005,Offenses Against Child / Family,B2,29-07-2018 20:38,2018,7,Sunday,COLUMBIA RD
I182059961,802,Simple Assault,B2,29-07-2018 20:38,2018,7,Sunday,COLUMBIA RD
I182059960,3201,Property Lost,C6,21-07-2018 08:00,2018,7,Saturday,WILLIAM J DAY BLVD
I182059958,2613,Other,B2,29-07-2018 18:42,2018,7,Sunday,HUNTINGTON AVE
I182059958,3006,Medical Assistance,B2,29-07-2018 18:42,2018,7,Sunday,HUNTINGTON AVE
I182059956,3201,Property Lost,E18,29-07-2018 20:38,2018,7,Sunday,HYDE PARK AVE
I182059955,1402,Vandalism,A1,29-07-2018 19:30,2018,7,Sunday,CAMBRIDGE ST
I182059953,3803,Motor Vehicle Accident Response,D4,29-07-2018 19:20,2018,7,Sunday,COLUMBUS AVE
I182059952,617,Larceny,C11,26-07-2018 09:00,2018,7,Thursday,WASHINGTON ST
I182059951,413,Aggravated Assault,A1,29-07-2018 20:10,2018,7,Sunday,BOYLSTON ST
I182059950,1402,Vandalism,A7,28-04-2018 20:00,2018,4,Saturday,FRANKFORT ST
I182059949,3831,Motor Vehicle Accident Response,D4,29-07-2018 20:07,2018,7,Sunday,ALBANY ST
I182059948,614,Larceny From Motor Vehicle,D4,29-07-2018 20:07,2018,7,Sunday,SAINT BOTOLPH ST
I182059947,3301,Verbal Disputes,C11,29-07-2018 19:48,2018,7,Sunday,EAST ST
I182059946,3006,Medical Assistance,A7,29-07-2018 17:21,2018,7,Sunday,SUMNER ST
I182059945,614,Larceny From Motor Vehicle,A1,29-07-2018 20:01,2018,7,Sunday,NEW SUDBURY ST
I182059944,3006,Medical Assistance,E18,29-07-2018 19:21,2018,7,Sunday,BYRD AVE
I182059943,3803,Motor Vehicle Accident Response,D4,29-07-2018 19:35,2018,7,Sunday,BOYLSTON ST
I182059942,3207,Property Found,D4,29-07-2018 19:04,2018,7,Sunday,
I182059939,3114,Investigate Property,A1,29-07-2018 03:00,2018,7,Sunday,CITY HALL AVE
I182059938,3201,Property Lost,A1,29-07-2018 19:39,2018,7,Sunday,KINGSTON ST
I182059937,301,Robbery,B2,29-07-2018 18:30,2018,7,Sunday,LEYLAND ST
I182059936,522,Residential Burglary,D4,29-07-2018 18:56,2018,7,Sunday,NEWBURY ST
I182059934,613,Larceny,A1,29-07-2018 18:41,2018,7,Sunday,FANEUIL HALL MARKETPLACE
I182059931,619,Larceny,A1,29-07-2018 19:08,2018,7,Sunday,FANEUIL HALL SQ
I182059930,611,Larceny,C11,29-07-2018 10:00,2018,7,Sunday,PARK ST
I182059929,423,Aggravated Assault,C6,29-07-2018 18:50,2018,7,Sunday,DORCHESTER AVE
I182059929,413,Aggravated Assault,C6,29-07-2018 18:50,2018,7,Sunday,DORCHESTER AVE
I182059928,3831,Motor Vehicle Accident Response,C11,29-07-2018 18:00,2018,7,Sunday,WILLIAM T MORRISSEY BLVD
I182059927,3301,Verbal Disputes,E13,29-07-2018 18:18,2018,7,Sunday,FOREST HILLS ST
I182059925,614,Larceny From Motor Vehicle,B2,29-07-2018 16:45,2018,7,Sunday,FISHER AVE
I182059924,3112,Landlord/Tenant Disputes,E18,17-07-2018 21:00,2018,7,Tuesday,MERCER ST
I182059923,617,Larceny,B3,29-07-2018 18:36,2018,7,Sunday,MORTON ST
I182059922,3831,Motor Vehicle Accident Response,A7,29-07-2018 17:00,2018,7,Sunday,NEW ST
I182059921,3006,Medical Assistance,D14,29-07-2018 17:23,2018,7,Sunday,LAKE SHORE RD
I182059920,3115,Investigate Person,C11,29-07-2018 17:31,2018,7,Sunday,BOWDOIN ST
I182059918,3201,Property Lost,A1,29-07-2018 16:30,2018,7,Sunday,HANOVER ST
I182059917,2914,Violations,E18,1/7/2018 18:00,2018,7,Sunday,FACTORY ST
I182059916,3831,Motor Vehicle Accident Response,B2,29-07-2018 18:00,2018,7,Sunday,HAWTHORNE ST
I182059914,301,Robbery,A1,29-07-2018 17:38,2018,7,Sunday,ESSEX ST
I182059914,413,Aggravated Assault,A1,29-07-2018 17:38,2018,7,Sunday,ESSEX ST
I182059912,2907,Violations,B2,29-07-2018 17:21,2018,7,Sunday,ELM HILL AVE
I182059908,613,Larceny,A1,29-07-2018 13:54,2018,7,Sunday,FANEUIL HALL MARKETPLACE
I182059907,3802,Motor Vehicle Accident Response,B3,29-07-2018 16:27,2018,7,Sunday,BLUE HILL AVE
I182059906,615,Larceny From Motor Vehicle,B3,29-07-2018 17:16,2018,7,Sunday,WALES ST
I182059905,3006,Medical Assistance,A1,29-07-2018 17:03,2018,7,Sunday,BOWDOIN ST
I182059904,3114,Investigate Property,A1,29-07-2018 17:07,2018,7,Sunday,
I182059903,3114,Investigate Property,A1,29-07-2018 17:02,2018,7,Sunday,LEGENDS WAY
I182059902,2629,Harassment,D4,29-07-2018 17:01,2018,7,Sunday,MONSIGNOR REYNOLDS WAY
I182059901,614,Larceny From Motor Vehicle,B3,29-07-2018 16:59,2018,7,Sunday,LUCERNE ST
I182059900,614,Larceny From Motor Vehicle,D4,29-07-2018 16:52,2018,7,Sunday,BERKELEY ST
I182059899,2629,Harassment,,1/3/2018 14:30,2018,3,Thursday,DEFOREST
I182059897,3125,Warrant Arrests,C11,26-07-2018 13:00,2018,7,Thursday,DITSON ST
I182059896,614,Larceny From Motor Vehicle,D4,29-07-2018 16:42,2018,7,Sunday,CLARENDON ST
I182059895,1102,Fraud,D14,29-07-2018 02:00,2018,7,Sunday,BRIGHTON AVE
I182059894,413,Aggravated Assault,D4,29-07-2018 16:24,2018,7,Sunday,TREMONT ST
I182059893,3831,Motor Vehicle Accident Response,D14,27-07-2018 10:00,2018,7,Friday,WESTERN AVE
I182059892,1843,Drug Violation,E13,29-07-2018 15:51,2018,7,Sunday,WALNUT PARK
I182059891,3301,Verbal Disputes,B3,29-07-2018 15:35,2018,7,Sunday,SCHOOL ST
I182059890,613,Larceny,D4,29-07-2018 16:10,2018,7,Sunday,NEWBURY ST
I182059888,802,Simple Assault,B3,29-07-2018 14:20,2018,7,Sunday,CODMAN HILL AVE
I182059888,3006,Medical Assistance,B3,29-07-2018 14:20,2018,7,Sunday,CODMAN HILL AVE
I182059887,1402,Vandalism,D4,29-07-2018 15:25,2018,7,Sunday,NEWBURY ST
I182059886,3821,Motor Vehicle Accident Response,A1,29-07-2018 15:49,2018,7,Sunday,SUMMER ST
I182059885,3115,Investigate Person,A15,29-07-2018 15:21,2018,7,Sunday,SAMUEL MORSE WAY
I182059884,1402,Vandalism,C11,29-07-2018 00:30,2018,7,Sunday,PIERCE AVE
I182059883,802,Simple Assault,C6,29-07-2018 15:02,2018,7,Sunday,REV RICHARD A BURKE ST
I182059882,617,Larceny,E13,29-07-2018 14:30,2018,7,Sunday,CENTRE ST
I182059881,2906,Violations,B2,29-07-2018 14:52,2018,7,Sunday,HOWARD AVE
I182059880,3801,Motor Vehicle Accident Response,A15,29-07-2018 15:17,2018,7,Sunday,RUTHERFORD AVE
I182059879,3301,Verbal Disputes,B2,29-07-2018 13:41,2018,7,Sunday,RAYNOR CIR
I182059878,619,Larceny,D14,25-07-2018 15:46,2018,7,Wednesday,N HARVARD ST
I182059876,3503,Missing Person Located,E13,29-07-2018 14:32,2018,7,Sunday,PERKINS ST
I182059875,3006,Medical Assistance,A1,29-07-2018 14:35,2018,7,Sunday,MAPLE PL
I182059874,613,Larceny,B3,29-07-2018 14:38,2018,7,Sunday,MORTON ST
I182059873,2647,Other,D4,29-07-2018 14:45,2018,7,Sunday,FAY ST
I182059872,3831,Motor Vehicle Accident Response,D14,28-07-2018 19:00,2018,7,Saturday,BRADBURY ST
I182059871,3207,Property Found,E18,29-07-2018 10:00,2018,7,Sunday,HYDE PARK AVE
I182059870,3410,Towed,B3,29-07-2018 14:00,2018,7,Sunday,ARMANDINE ST
I182059869,3801,Motor Vehicle Accident Response,A1,29-07-2018 14:58,2018,7,Sunday,NEW SUDBURY ST
I182059868,2647,Other,B3,29-07-2018 14:56,2018,7,Sunday,ERIE ST
I182059867,613,Larceny,D4,29-07-2018 13:33,2018,7,Sunday,NEWBURY ST
I182059866,613,Larceny,D4,29-07-2018 14:19,2018,7,Sunday,NEWBURY ST
I182059865,724,Auto Theft,B2,27-07-2018 15:30,2018,7,Friday,PARKER HILL AVE
I182059865,735,Auto Theft Recovery,B2,27-07-2018 15:30,2018,7,Friday,PARKER HILL AVE
I182059865,2900,Other,B2,27-07-2018 15:30,2018,7,Friday,PARKER HILL AVE
I182059864,3115,Investigate Person,A1,29-07-2018 14:04,2018,7,Sunday,BEDFORD ST
I182059863,522,Residential Burglary,D14,27-07-2018 19:30,2018,7,Friday,JETTE CT
I182059862,521,Residential Burglary,A1,29-07-2018 02:30,2018,7,Sunday,GREENOUGH LN
I182059858,3115,Investigate Person,E5,29-07-2018 13:37,2018,7,Sunday,LANDSEER ST
I182059857,611,Larceny,A1,28-07-2018 18:00,2018,7,Saturday,CENTRAL WHARF
I182059856,3006,Medical Assistance,D4,29-07-2018 13:48,2018,7,Sunday,COMMONWEALTH AVE
I182059855,2632,Evading Fare,A1,29-07-2018 13:31,2018,7,Sunday,AVENUE DE LAFAYETTE
I182059854,3106,Property Related Damage,D14,29-07-2018 14:03,2018,7,Sunday,GOODENOUGH ST
I182059853,802,Simple Assault,C11,29-07-2018 13:55,2018,7,Sunday,WESTVILLE ST
I182059852,3831,Motor Vehicle Accident Response,B2,29-07-2018 12:15,2018,7,Sunday,HOWARD AVE
I182059851,802,Simple Assault,C6,29-07-2018 12:56,2018,7,Sunday,BOSTON ST
I182059850,3301,Verbal Disputes,D4,29-07-2018 10:23,2018,7,Sunday,YARMOUTH ST
I182059849,802,Simple Assault,A1,29-07-2018 13:50,2018,7,Sunday,TREMONT ST
I182059848,1102,Fraud,D14,29-07-2018 13:17,2018,7,Sunday,ANTWERP ST
I182059847,3502,Missing Person Located,D14,29-07-2018 13:31,2018,7,Sunday,COMMONWEALTH AVE
I182059846,2007,Restraining Order Violations,B2,29-07-2018 12:50,2018,7,Sunday,CEYLON ST
I182059844,3205,License Plate Related Incidents,B3,29-07-2018 10:30,2018,7,Sunday,NORFOLK ST
I182059843,3112,Landlord/Tenant Disputes,B3,29-07-2018 12:24,2018,7,Sunday,DONALD RD
I182059842,3006,Medical Assistance,A1,29-07-2018 12:42,2018,7,Sunday,MERRIMAC ST
I182059841,3106,Property Related Damage,C6,29-07-2018 12:33,2018,7,Sunday,HOME DEPOT
I182059840,3115,Investigate Person,E18,29-07-2018 12:00,2018,7,Sunday,HYDE PARK AVE
I182059838,3115,Investigate Person,E13,29-07-2018 12:10,2018,7,Sunday,WALNUT AVE
I182059837,3410,Towed,A15,29-07-2018 11:29,2018,7,Sunday,BARTLETT ST
I182059835,3830,Motor Vehicle Accident Response,B2,29-07-2018 03:30,2018,7,Sunday,BLUE HILL AVE
I182059834,3831,Motor Vehicle Accident Response,D14,29-07-2018 11:26,2018,7,Sunday,BEECHCROFT ST
I182059833,617,Larceny,E5,25-07-2018 17:30,2018,7,Wednesday,CENTRE ST
I182059832,3201,Property Lost,E18,26-07-2018 15:30,2018,7,Thursday,FAIRLAWN AVE
I182059831,3006,Medical Assistance,B2,29-07-2018 11:37,2018,7,Sunday,BATCHELDER ST
I182059830,3114,Investigate Property,A1,29-07-2018 12:05,2018,7,Sunday,CITY HALL PLZ
I182059829,617,Larceny,D4,27-07-2018 22:00,2018,7,Friday,BLACKWOOD ST
I182059829,2629,Harassment,D4,27-07-2018 22:00,2018,7,Friday,BLACKWOOD ST
I182059828,613,Larceny,A1,29-07-2018 11:30,2018,7,Sunday,FANEUIL HALL MARKETPLACE
I182059827,3002,Medical Assistance,C11,29-07-2018 11:20,2018,7,Sunday,WELLES AVE
I182059826,3114,Investigate Property,A1,29-07-2018 11:55,2018,7,Sunday,FLEET CENTER PL
I182059825,1810,Drug Violation,B2,29-07-2018 11:45,2018,7,Sunday,WASHINGTON ST
I182059824,3112,Landlord/Tenant Disputes,E18,29-07-2018 11:18,2018,7,Sunday,RALDNE RD
I182059823,3831,Motor Vehicle Accident Response,E5,28-07-2018 18:00,2018,7,Saturday,PARK ST
I182059822,2647,Other,C6,29-07-2018 10:52,2018,7,Sunday,MASSACHUSETTS AVE
I182059820,3410,Towed,A1,29-07-2018 09:17,2018,7,Sunday,SHEAFE ST
I182059819,3803,Motor Vehicle Accident Response,D4,29-07-2018 10:32,2018,7,Sunday,BEACON ST
I182059818,3114,Investigate Property,B3,29-07-2018 10:33,2018,7,Sunday,DR. MARY MOORE BEATTY CIR
I182059817,1106,Confidence Games,A1,29-07-2018 09:50,2018,7,Sunday,FULTON ST
I182059816,1106,Confidence Games,A1,29-07-2018 11:08,2018,7,Sunday,NEW SUDBURY ST
I182059815,3410,Towed,D14,29-07-2018 09:40,2018,7,Sunday,CHESTNUT HILL AVE
I182059814,3112,Landlord/Tenant Disputes,B3,29-07-2018 09:17,2018,7,Sunday,FAIRMOUNT ST
I182059813,3301,Verbal Disputes,B2,29-07-2018 10:18,2018,7,Sunday,SEAVER ST
I182059812,3114,Investigate Property,D4,29-07-2018 10:45,2018,7,Sunday,BOYLSTON ST
I182059811,3410,Towed,D14,29-07-2018 09:27,2018,7,Sunday,BELLVISTA RD
I182059810,3207,Property Found,D4,29-07-2018 10:27,2018,7,Sunday,WASHINGTON ST
I182059809,413,Aggravated Assault,D4,29-07-2018 09:46,2018,7,Sunday,W DEDHAM ST
I182059808,3114,Investigate Property,D4,29-07-2018 10:13,2018,7,Sunday,FENWAY
I182059807,3160,Fire Related Reports,E18,29-07-2018 09:35,2018,7,Sunday,WOLCOTT ST
I182059804,2647,Other,B2,29-07-2018 09:10,2018,7,Sunday,DUDLEY ST
I182059804,423,Aggravated Assault,B2,29-07-2018 09:10,2018,7,Sunday,DUDLEY ST
I182059803,1402,Vandalism,B2,27-07-2018 21:00,2018,7,Friday,GENE ST
I182059802,724,Auto Theft,C11,29-07-2018 09:00,2018,7,Sunday,ASHMONT ST
I182059801,3801,Motor Vehicle Accident Response,C6,29-07-2018 09:15,2018,7,Sunday,E SECOND ST
I182059800,3115,Investigate Person,C6,29-07-2018 09:06,2018,7,Sunday,E ST
I182059799,3831,Motor Vehicle Accident Response,E5,28-07-2018 19:00,2018,7,Saturday,SHERWOOD ST
I182059798,3006,Medical Assistance,E18,29-07-2018 08:50,2018,7,Sunday,HYDE PARK AVE
I182059798,3115,Investigate Person,E18,29-07-2018 08:50,2018,7,Sunday,HYDE PARK AVE
I182059797,3410,Towed,C11,29-07-2018 09:02,2018,7,Sunday,SUMNER ST
I182059795,802,Simple Assault,B3,29-07-2018 09:08,2018,7,Sunday,BLUE HILL AVE
I182059794,3410,Towed,E13,29-07-2018 07:03,2018,7,Sunday,GROVENOR RD
I182059792,3006,Medical Assistance,B3,29-07-2018 08:15,2018,7,Sunday,GILMER ST
I182059791,3831,Motor Vehicle Accident Response,A7,29-07-2018 00:30,2018,7,Sunday,MERIDIAN ST
I182059790,3410,Towed,E13,29-07-2018 08:00,2018,7,Sunday,WELD HILL ST
I182059789,724,Auto Theft,C11,28-07-2018 18:45,2018,7,Saturday,AUCKLAND ST
I182059788,3114,Investigate Property,A1,28-07-2018 13:08,2018,7,Saturday,CITY HALL AVE
I182059787,3201,Property Lost,D4,29-07-2018 07:47,2018,7,Sunday,VILLAGE CT
I182059785,3006,Medical Assistance,E18,29-07-2018 06:59,2018,7,Sunday,CUMMINS HWY
I182059784,724,Auto Theft,C11,29-07-2018 06:40,2018,7,Sunday,ADAMS ST
I182059783,3801,Motor Vehicle Accident Response,B2,29-07-2018 06:39,2018,7,Sunday,NORFOLK AVE
I182059782,3115,Investigate Person,B3,29-07-2018 00:44,2018,7,Sunday,FREMONT ST
I182059781,3802,Motor Vehicle Accident Response,B2,29-07-2018 05:17,2018,7,Sunday,DALE ST
I182059780,3831,Motor Vehicle Accident Response,B2,29-07-2018 05:11,2018,7,Sunday,DUDLEY ST
I182059779,423,Aggravated Assault,C6,29-07-2018 00:00,2018,7,Sunday,MASSACHUSETTS AVE
I182059778,3109,Police Service Incidents,C11,29-07-2018 04:53,2018,7,Sunday,DORCHESTER AVE
I182059776,3304,Assembly or Gathering Violations,D4,29-07-2018 04:14,2018,7,Sunday,TRAVELER ST
I182059774,3802,Motor Vehicle Accident Response,A7,29-07-2018 01:36,2018,7,Sunday,CHENEY ST
I182059773,3304,Assembly or Gathering Violations,C11,28-07-2018 23:45,2018,7,Saturday,ARCADIA PARK
I182059771,413,Aggravated Assault,B3,29-07-2018 03:53,2018,7,Sunday,SENATOR BOLLING CIR
I182059769,2660,Other,B2,29-07-2018 03:29,2018,7,Sunday,BLUE HILL AVE
I182059768,3115,Investigate Person,E13,29-07-2018 03:16,2018,7,Sunday,HYDE PARK AVE
I182059766,3018,Medical Assistance,B3,29-07-2018 03:17,2018,7,Sunday,BLUE HILL AVE
I182059765,3831,Motor Vehicle Accident Response,B3,29-07-2018 02:42,2018,7,Sunday,BLUE HILL AVE
I182059764,1402,Vandalism,A7,29-07-2018 02:38,2018,7,Sunday,SARATOGA ST
I182059763,802,Simple Assault,A1,29-07-2018 02:37,2018,7,Sunday,TREMONT ST
I182059762,3114,Investigate Property,B3,29-07-2018 02:36,2018,7,Sunday,BROWNING AVE
I182059761,3501,Missing Person Reported,C6,29-07-2018 01:36,2018,7,Sunday,E SEVENTH ST
I182059760,3803,Motor Vehicle Accident Response,D4,29-07-2018 01:51,2018,7,Sunday,COLUMBUS AVE
I182059759,413,Aggravated Assault,C11,29-07-2018 01:42,2018,7,Sunday,RICHFIELD ST
I182059758,3119,Firearm Discovery,B3,29-07-2018 01:30,2018,7,Sunday,FERMOY HEIGHTS AVE
I182059756,3106,Property Related Damage,A1,29-07-2018 01:54,2018,7,Sunday,TREMONT ST
I182059755,802,Simple Assault,A7,28-07-2018 16:58,2018,7,Saturday,BRANDYWYNE DR
I182059755,3301,Verbal Disputes,A7,28-07-2018 16:58,2018,7,Saturday,BRANDYWYNE DR
I182059754,724,Auto Theft,C11,28-07-2018 19:45,2018,7,Saturday,BOWDOIN ST
I182059754,1874,Drug Violation,C11,28-07-2018 19:45,2018,7,Saturday,BOWDOIN ST
I182059754,3410,Towed,C11,28-07-2018 19:45,2018,7,Saturday,BOWDOIN ST
I182059753,801,Simple Assault,D4,29-07-2018 01:35,2018,7,Sunday,DARTMOUTH ST
I182059752,2647,Other,E18,28-07-2018 22:00,2018,7,Saturday,BLAKE ST
I182059751,3802,Motor Vehicle Accident Response,E5,29-07-2018 00:01,2018,7,Sunday,BRADEEN ST
I182059750,2905,Violations,A1,29-07-2018 01:15,2018,7,Sunday,BEDFORD ST
I182059749,802,Simple Assault,A1,29-07-2018 00:40,2018,7,Sunday,BROAD ST
I182059748,614,Larceny From Motor Vehicle,D4,28-07-2018 23:20,2018,7,Saturday,COMMONWEALTH AVE
